"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"US-GOV-1-720201550894","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","1,230","1,094","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550894",3
"US-GOV-1-720201550895","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","2,178","12,429","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550895",3
"US-GOV-1-720201550963","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","655,537","490,259","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550963",3
"US-GOV-1-720201550965","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","813,204","581,420","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201550965",3
"US-GOV-1-720201551016","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","10,152,897","8,921,788","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551016",3
"US-GOV-1-720201551019","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","25,165,676","19,125,992","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551019",3
"US-GOV-1-720201551052","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","2,888,916","2,689,744","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551052",3
"US-GOV-1-720201551063","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)",-68,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551063",3
"US-GOV-1-720201551084","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","3,773,384","2,195,702","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551084",3
"US-GOV-1-720201551086","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","10,819,165","11,886,045","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551086",3
"US-GOV-1-720201551089","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","1,725,906","1,047,542","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551089",3
"US-GOV-1-720201551090","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","10,697,088","9,209,174","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551090",3
"US-GOV-1-720201551112","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","282,200","283,556","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551112",3
"US-GOV-1-720201551129","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","59,354","56,361","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551129",3
"US-GOV-1-720201551130","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","692,847","166,935","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551130",3
"US-GOV-1-720201551216","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","281,262","315,196","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551216",3
"US-GOV-1-720201551271","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)",369,369,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551271",3
"US-GOV-1-720201551276","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","14,279","29,882","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551276",3
"US-GOV-1-720201551372","USAID Miscellaneous Goods, Services, and Operations Maintanence","United States Agency for International Development (USAID)","70,378","164,795","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551372",3
"US-GOV-1-720201551378","USAID Pay and Benefits","United States Agency for International Development (USAID)","55,694,712","46,575,560","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551378",3
"US-GOV-1-720201551380","USAID Pay and Benefits","United States Agency for International Development (USAID)","15,095,577","13,192,000","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551380",3
"US-GOV-1-720201551382","USAID Pay and Benefits","United States Agency for International Development (USAID)","802,852,700","802,587,140","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551382",3
"US-GOV-1-720201551406","USAID Pay and Benefits","United States Agency for International Development (USAID)","4,744,484","8,102,738","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551406",3
"US-GOV-1-720201551408","USAID Pay and Benefits","United States Agency for International Development (USAID)","26,746,442","28,933,286","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551408",3
"US-GOV-1-720201551445","USAID Pay and Benefits","United States Agency for International Development (USAID)","7,847","9,636","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551445",3
"US-GOV-1-720201551446","USAID Pay and Benefits","United States Agency for International Development (USAID)","-32,794","35,324","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551446",3
"US-GOV-1-720201551504","USAID Pay and Benefits","United States Agency for International Development (USAID)","44,517,156","44,873,768","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551504",3
"US-GOV-1-720201551529","USAID Travel and Transportation","United States Agency for International Development (USAID)","14,175,125","12,195,318","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551529",3
"US-GOV-1-720201551533","USAID Travel and Transportation","United States Agency for International Development (USAID)","68,550,670","67,621,790","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551533",3
"US-GOV-1-720201551571","USAID Travel and Transportation","United States Agency for International Development (USAID)","5,217,111","5,246,817","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551571",3
"US-GOV-1-720201551574","USAID Travel and Transportation","United States Agency for International Development (USAID)","17,344,760","15,979,612","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551574",3
"US-GOV-1-720201551576","USAID Travel and Transportation","United States Agency for International Development (USAID)","889,795","1,106,735","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551576",3
"US-GOV-1-720201551579","USAID Travel and Transportation","United States Agency for International Development (USAID)","4,211,529","5,341,371","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551579",3
"US-GOV-1-720201551614","USAID Travel and Transportation","United States Agency for International Development (USAID)","1,012",439,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551614",3
"US-GOV-1-720201551615","USAID Travel and Transportation","United States Agency for International Development (USAID)","3,873","2,374","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551615",3
"US-GOV-1-720201551689","USAID Travel and Transportation","United States Agency for International Development (USAID)","5,133,156","5,589,250","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551689",3
"US-GOV-1-720201551692","USAID Travel and Transportation","United States Agency for International Development (USAID)","15,701,536","16,286,460","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551692",3
"US-GOV-1-720201551706","USAID Travel and Transportation","United States Agency for International Development (USAID)","197,305","330,614","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551706",3
"US-GOV-1-720201551724","USAID Travel and Transportation","United States Agency for International Development (USAID)",678,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201551724",3
"US-GOV-1-720201553405","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","-1,416",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201553405",3
"US-GOV-1-720201650297","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","3,936,770","3,586,173","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650297",3
"US-GOV-1-720201650327","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","1,347","1,347","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650327",3
"US-GOV-1-720201650328","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)",55,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650328",3
"US-GOV-1-720201650584","USAID Advisory and Assistance Services","United States Agency for International Development (USAID)","747,083","905,449","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650584",3
"US-GOV-1-720201650690","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","4,193,986","4,017,494","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650690",3
"US-GOV-1-720201650692","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","31,034,628","32,772,664","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650692",3
"US-GOV-1-720201650693","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","266,919","208,022","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650693",3
"US-GOV-1-720201650694","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","1,432,125","1,515,053","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650694",3
"US-GOV-1-720201650729","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","2,781","2,286","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650729",3
"US-GOV-1-720201650730","USAID Communications, Utilities, and Rental Payments","United States Agency for International Development (USAID)","304,211","184,366","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650730",3
"US-GOV-1-720201650854","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","7,248","1,676","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650854",3
"US-GOV-1-720201650867","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","1,021,010","248,994","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650867",3
"US-GOV-1-720201650868","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","13,660,099","13,082,563","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650868",3
"US-GOV-1-720201650894","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","2,903","3,744","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650894",3
"US-GOV-1-720201650895","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","14,996","4,409","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650895",3
"US-GOV-1-720201650965","USAID Equipment, Lands, and Structures","United States Agency for International Development (USAID)","149,654","726,076","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720201650965",3
