"iati-identifier","title","reporting-org","total-commitment","total-spend","currency","link","activity-status"
"XM-DAC-47015-21686_Bilateral_BBSRC-BiotechnologyandBiologicalSciencesResearchCouncil_CIMMYT","Grant: BBSRC-IWYP (Bilateral)","CGIAR","4,362,620",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-21686_Bilateral_BBSRC-BiotechnologyandBiologicalSciencesResearchCouncil_CIMMYT",3
"XM-DAC-301-2-108795-001","Improving the quality of sexual and gender-based violence services for Haitian women and girls","Canada - International Development Research Centre/Centre de recherches pour le développement international","413,266","325,419","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-301-2-108795-001",4
"GB-GOV-13-OODA-BBSRC-QBXAUMD-LU77354-SYQRM8H","CUKPGP:New pest resistance in rice, by breeding and genetic modification (GM) for constitutive and inducible levels of defence homoterpenes","UK - Department for Business, Energy and Industrial Strategy (BEIS)","4,642","4,744","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-GOV-13-OODA-BBSRC-QBXAUMD-LU77354-SYQRM8H",4
"US-GOV-21-52090","Communication, Mobilisation pour le respect des droits des Femmes et des Filles rurales en Hati","Inter-American Foundation","362,146","117,530","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-52090",3
"US-GOV-21-52089","Communication, Mobilisation pour le respect des droits des Femmes et des Filles rurales en Hati","Inter-American Foundation","66,960","66,960","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-52089",3
"XM-DAC-47015-21499_Window3_BMGF-BillMelindaGatesFoundation_CIMMYT","Grant: CGIAR Excellence in Breeding Platform (Window 3)","CGIAR","29,400,000",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-47015-21499_Window3_BMGF-BillMelindaGatesFoundation_CIMMYT",3
"SE-0-SE-6-11766","Plan International Sweden Humanitarian Programme 2018-2023","Sweden, through Swedish International Development Cooperation Agency (Sida)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=SE-0-SE-6-11766",4
"XM-DAC-41114-OUTPUT-00106783","Gestion des désastres","United Nations Development Programme (UNDP)","3,964,423","3,935,262","USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-OUTPUT-00106783",2
"SE-0-SE-6-11766-11766A0101-H","Plan International Sweden Humanitarian Programme 2018-2023 - Plan Sweden Humanitarian Programme 2018-2021","Sweden, through Swedish International Development Cooperation Agency (Sida)","20,250,248","20,430,504","USD","https://d-portal.org/ctrack.html#view=act&aid=SE-0-SE-6-11766-11766A0101-H",4
"US-GOV-1-7200AA18C00078","Innovation Design and Advisory Services Team","United States Agency for International Development (USAID)","29,891,520","29,690,358","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA18C00078",3
"GB-CHC-265464-205210-263","Collecting and recycling plastic and other waste, to improve the health and environment of poor urban communities in Carrefour, Haiti.","Tearfund","889,503","889,503","USD","https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-265464-205210-263",2
"XI-IATI-EC_INTPA-2017-PCC-385109","Évaluations en cours d'exécution et finale du programme d'appui à la politique nationale des transports","European Commission - International Partnerships","186,317","111,790","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2017-PCC-385109",2
"XI-IATI-EC_INTPA-2018-PCC-399739","Am¿liorer le syst¿me ¿ducatif ha¿tien par la planification et le pilotage strat¿gique","European Commission - International Partnerships","2,594,339","2,643,223","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2018-PCC-399739",2
"US-GOV-1-AID-521-A-00-09-00025","Haiti Integrated Financing for Value Chains and Enterprises (HIFIVE)","United States Agency for International Development (USAID)","10,926,136","18,651,330","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-521-A-00-09-00025",3
"US-GOV-1-AID-OFDA-P-17-00003","Disaster Assistance Support Program (DASP) PASA with USAID/OFDA and USFS.","United States Agency for International Development (USAID)","111,936,136","110,892,936","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OFDA-P-17-00003",3
"US-GOV-1-AID-OAA-M-14-00015","Administrative Costs","United States Agency for International Development (USAID)","47,396,656","47,375,504","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-M-14-00015",3
"DE-1-202006005-5005","Strengthening food security resilience and adaptation to climate change of vulnerable populations in four affected communities in Haiti","Germany - Ministry for Economic Cooperation and Development","1,806,586","1,566,048","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-202006005-5005",3
"US-GOV-2-FFE5212019012-4698","McGovern-Dole Program","United States Department of Agriculture","6,542,828","6,542,828","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-2-FFE5212019012-4698",3
"CA-3-D004513001","Women’s Voice and Leadership - Haiti","Canada - Global Affairs Canada | Affaires mondiales Canada","6,001,527","5,857,354","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-D004513001",2
"US-GOV-1-AID-OAA-C-13-00126","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","21,184,588","21,184,556","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-C-13-00126",3
"US-GOV-1-AID-521-C-14-00001","Local Enterprise and Value-chain Enhancement (LEVE)","United States Agency for International Development (USAID)","33,940,860","33,940,840","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-521-C-14-00001",3
"DE-1-201932730-0","Supporting sustainable agriculture and integration of women and children into the communities of Croix-du-Bouquets, Pétionville, Jacmel and Marigot","Germany - Ministry for Economic Cooperation and Development","297,816","279,262","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201932730-0",3
"US-GOV-1-720BHA21GR00024","Ocean Freight Reimbursement Program (OFR)","United States Agency for International Development (USAID)","126,358,050","130,452,264","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720BHA21GR00024",3
"US-GOV-1-72052118IO00001","Printing and Distribution of Early Reading Project","United States Agency for International Development (USAID)","7,531,541","7,531,535","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-72052118IO00001",3
"US-GOV-1-AID-OAA-TO-12-00030","Global Health Professional and Organizational Development (GHPOD)","United States Agency for International Development (USAID)","14,407,283","17,912,320","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-TO-12-00030",3
"CH-4-2021-2021001065","Multilateral Peacebuilding","Switzerland - Swiss Agency for Development and Cooperation (SDC)","1,303,356","433,366","USD","https://d-portal.org/ctrack.html#view=act&aid=CH-4-2021-2021001065",2
"US-GOV-2-FFE-521-2019/012","McGovern-Dole Program","United States Department of Agriculture","23,000,000",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-2-FFE-521-2019%2F012",3
"US-GOV-1-72DFFP19GR00074","International Emergency Food Assistance","United States Agency for International Development (USAID)","5,365,421","5,365,421","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-72DFFP19GR00074",3
"US-GOV-1-AID-FFP-A-10-00013","Victory Against Malnutrition (ViM) project","United States Agency for International Development (USAID)","30,593,216","33,068,880","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-FFP-A-10-00013",3
"US-GOV-1-AID-521-LA-13-00001","Support for the Electoral Process in Haiti - CEPPS IV (2015-2016)","United States Agency for International Development (USAID)","17,053,992","17,053,980","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-521-LA-13-00001",3
"DE-1-202032977-0","City neighbourhood development and reforestation with children and youth in the Carrefour community","Germany - Ministry for Economic Cooperation and Development","102,190","79,615","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-202032977-0",3
"US-GOV-1-AID-CIO-M-17-00010","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","87,521,090","87,451,936","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-CIO-M-17-00010",3
"US-GOV-1-AID-GHA-G-00-07-00007","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","397,968,420","437,031,040","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-GHA-G-00-07-00007",3
"US-GOV-1-7200AA18M00006","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","21,055,302","20,937,832","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-7200AA18M00006",3
"US-GOV-1-AID-OAA-A-12-00080","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","181,605,470","195,742,780","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-A-12-00080",3
"US-GOV-1-AID-OAA-A-12-00096","AidData Center for Development Policy","United States Agency for International Development (USAID)","31,979,452","35,829,412","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-A-12-00096",3
"CA-3-D002438001","Financial Inclusion for Micro- Small and Medium-Sized Enterprises","Canada - Global Affairs Canada | Affaires mondiales Canada","9,640,858","8,930,782","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-D002438001",2
"US-GOV-1-AID-OAA-A-14-00045","Linkages Across the Continuum of HIV Services for Key Populations Affected by HIV (LINKAGES) Project","United States Agency for International Development (USAID)","311,079,420","309,104,420","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-A-14-00045",3
"US-GOV-1-AID-OAA-A-14-00061","4Children - Coordinating Comprehensive Care for Children (formerly C3)","United States Agency for International Development (USAID)","72,356,920","71,504,760","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-A-14-00061",3
"US-GOV-1-AID-OAA-M-16-00011","Global Health Professional and Organizational Development (GHPOD) II program","United States Agency for International Development (USAID)","22,304,300","22,391,258","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-M-16-00011",3
"US-GOV-1-AID-OAA-C-16-00031","USAID redacted this field in accordance with the exceptions outlined in the Foreign Aid Transparency and Accountability Act of 2016.","United States Agency for International Development (USAID)","313,791,170","313,742,300","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-AID-OAA-C-16-00031",3
"US-GOV-1-72052119C00001","Project Supporting the Efficient Management of State Resources - GERE","United States Agency for International Development (USAID)","9,410,648","9,321,374","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-72052119C00001",3
"US-GOV-1-720202251689","USAID Pay and Benefits","United States Agency for International Development (USAID)","347,845,800","306,715,740","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-1-720202251689",2
"US-GOV-14-NU2GGH002226-44968","GH18-1834.NU2G Clinical and Public Health Curriculum Development, Training and","United States Health and Human Services","1,118,311","705,319","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-14-NU2GGH002226-44968",3
"US-GOV-14-NU2GGH002277-47442","Strengthening Public Health Systems and Service Delivery and Providing Technical Assistance to Improve Health Outcomes in Haiti under the President's Emergency Plan for AIDS Relief (PEPFAR) and other US Government Programs - 2020","United States Health and Human Services","2,269,900","3,019,072","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-14-NU2GGH002277-47442",3
"US-GOV-14-NU2GGH002277-41492","CDC-RFA-GH20-2032.NU2G Strengthening Public Health Systems and Service Delivery","United States Health and Human Services","2,470,400","597,165","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-14-NU2GGH002277-41492",3
"US-GOV-14-NU2GGH002226-42137","Clinical and Public Health Curriculum Development, Training, and Information Systems Support for the Haitian Health Care System under the President's Emergency Plan for AIDS Relief (PEPFAR) - 2018","United States Health and Human Services","1,354,232","1,202,665","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-14-NU2GGH002226-42137",3
"XI-IATI-EC_INTPA-2018-PCC-402487","Projet de Renforcement de la S¿curit¿ Alimentaire et Nutritionnelle des populations vuln¿rables du bassin versant Port-de-Paix/Port-Margot, communes de Port-de-Paix, Anse-¿-F¿leur, Saint-Louis-du-Nord","European Commission - International Partnerships","4,964,712","4,446,002","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2018-PCC-402487",2
"US-GOV-21-52064","Renforcement des capacits de 500 familles de Grosse Roche par des interventions agrocologiques.","Inter-American Foundation","381,580",0,"USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-52064",3
"US-GOV-21-52065","Renforcement des capacits de 500 familles de Grosse Roche par des interventions agrocologiques.","Inter-American Foundation","208,342","208,342","USD","https://d-portal.org/ctrack.html#view=act&aid=US-GOV-21-52065",3
"DAC-1601-INV-002667","Cholera burden and transmission modeling","Bill & Melinda Gates Foundation","1,892,000","1,892,000","USD","https://d-portal.org/ctrack.html#view=act&aid=DAC-1601-INV-002667",4
"XI-IATI-EC_INTPA-2019-PCC-395360","Appui au MTPTC dans le cadre d'URBAYITI","European Commission - International Partnerships","1,386,939","1,245,586","USD","https://d-portal.org/ctrack.html#view=act&aid=XI-IATI-EC_INTPA-2019-PCC-395360",2
"XM-DAC-41114-PROJECT-00128342","Installation Pompes Solaires","United Nations Development Programme (UNDP)",0,0,"USD","https://d-portal.org/ctrack.html#view=act&aid=XM-DAC-41114-PROJECT-00128342",2
"DE-1-202075513-0","Improvement of sustainable living conditions and strengthening resilience to natural hazards, Continuation","Germany - Ministry for Economic Cooperation and Development","1,216,556","766,575","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-202075513-0",3
"DE-1-201932607-0","Improving the livelihood of the rural population by promoting agroecology in the diocese of Port-de-Paix","Germany - Ministry for Economic Cooperation and Development","350,046","332,192","USD","https://d-portal.org/ctrack.html#view=act&aid=DE-1-201932607-0",3
"CA-3-D004315001","Support to Haiti's Fifth General Population and Housing Census","Canada - Global Affairs Canada | Affaires mondiales Canada","5,954,542","5,954,542","USD","https://d-portal.org/ctrack.html#view=act&aid=CA-3-D004315001",2
